1911,,,,,,,,,,,,
1912,,,,,,,,,,,,
1913,,,,,,,,,,,,
1914,,,,,,,,,,,,
1915,,,,,,,,,,,,
1916,,,,,,,,,,,,
1917,,,,,,,,,,,,
1918,,,,,,,,,,,,
1919,,,,,,,,,,,,
1920,,,,,,,,,,,,
1921,,,,,,,,,,,,
1922,,,,,,,,,,,,
1923,,,,,,,,,,,,
1924,,,,,,,,,,,,
1925,,,,,,,,,,,,
1926,5.2666666667,8.0666666667,9.7666666667,26.3,25.1333333333,22.9333333333,18.8,3.4333333333,8.3,8.8333333333,7.0666666667,4.7333333333
1927,4.3666666667,3.2333333333,10.1,13.7666666667,37.5,4.2,4.6,5.7,12.4333333333,2.3666666667,10.9,11.3666666667
1928,7.5333333333,3.3,10.6666666667,23.4,33.3333333333,11.7666666667,16.8666666667,23.8333333333,15.9333333333,9,12.3333333333,9.0666666667
1929,2.7333333333,6.3,6.4333333333,14.4666666667,37.1666666667,16.7666666667,19.7666666667,5.4333333333,7.3,3.8,5.2333333333,4.9
1930,1.8,6.2333333333,7.9,24.1333333333,22.1333333333,22.0333333333,5.7333333333,20.7666666667,2.2333333333,14.3,2.2,12.1
1931,6.3333333333,3,6,18.3333333333,34.6666666667,33.6666666667,14.6666666667,7.3333333333,0.6666666667,18.6666666667,11,8.3333333333
1932,5.6666666667,4.3333333333,7.6666666667,30,38.6666666667,16.3333333333,15.6666666667,18.3333333333,8.2333333333,14.3666666667,12.2,4.8333333333
1933,1.2333333333,6.4333333333,14.9,12.7,34.0666666667,28.9333333333,7.4333333333,0.8,18.5333333333,12.9666666667,7.0333333333,6.2666666667
1934,1.9,12.0333333333,22.5666666667,27.6666666667,35.6666666667,33,41,10.6666666667,24.6666666667,11.6666666667,9.3333333333,10.6333333333
1935,2,4.6666666667,27.7333333333,13,16,24.6666666667,15.3333333333,0.6666666667,16.3333333333,13,20.3333333333,10.6666666667
1936,3,8.6666666667,8.1,39.7333333333,29,12.6666666667,25.6666666667,16.6666666667,6,8.6666666667,0.3333333333,3.1333333333
1937,4.7,3.6666666667,12,35,49,23.3333333333,10.6666666667,8.3333333333,2.3333333333,8,10.6666666667,6.3333333333
1938,7.9666666667,5.4,11.5333333333,9.5,23.0333333333,20.1333333333,10.1333333333,5.1333333333,1.1333333333,13.6,8.3666666667,4.6333333333
1939,8.7666666667,10.1,13,21.5333333333,39.7333333333,9.7333333333,12.7333333333,1.5333333333,4.7666666667,14.0333333333,21.1,3.4666666667
1940,7.0333333333,6.9,15.0333333333,17.4333333333,44.5333333333,13.9333333333,22.3,18.2,16.0333333333,26.9666666667,7.7666666667,3.8333333333
1941,10.5333333333,13.6333333333,22.8666666667,32.1333333333,27.3,12.6666666667,16.2,11.6666666667,9.1333333333,3.6666666667,20.0666666667,11.3
1942,10.7333333333,4.3,30.0666666667,28.0333333333,23.8333333333,43.0666666667,5.9,12.0666666667,5.1,11.6666666667,17.9666666667,3.3666666667
1943,3.3333333333,11.1333333333,18.5666666667,20.2,7.5333333333,16.7666666667,2.4666666667,4.4,3.3333333333,7.7666666667,9.0333333333,8.6333333333
1944,2.9333333333,4.6333333333,9.6666666667,35.6333333333,14.8,23,1.2666666667,3.3,8.3333333333,16.4,18.4,1.3666666667
1945,3.0333333333,6.4666666667,14.1,14.6333333333,21.1333333333,34.1666666667,20.9666666667,8.5,8.8333333333,6.4666666667,12.0666666667,6.3333333333
1946,2.1333333333,9.6333333333,16.0666666667,27.6,22.9,22.0333333333,13.3,16.5,1.8333333333,16.6666666667,9.2,3.5666666667
1947,9.6333333333,3.1333333333,9.4333333333,28.6666666667,30.7333333333,41.2666666667,18.7333333333,2.6,13.5,12.1666666667,11.6666666667,17.6666666667
1948,5.5333333333,7.5333333333,16.6,29.3,17.2333333333,18.9333333333,1.5,2.4333333333,14.8,12.7666666667,4.1333333333,13.8
1949,3.3666666667,8.4666666667,17.7333333333,33.8333333333,32.2333333333,34.3,9.1333333333,14.8,18.9666666667,5.5333333333,3.9333333333,1.8333333333
1950,10.5333333333,3.5666666667,18.0333333333,28.6666666667,30.4,38.3,16.0666666667,12.8666666667,2.8,16.0333333333,10.1,4.5
1951,8.4666666667,2.8333333333,5.2,12.5,32.6333333333,23.0666666667,11.0333333333,8.2666666667,8.8333333333,31.5333333333,13.3666666667,7.3
1952,4.7,8.6666666667,15.5,35.2,15.6,36.4333333333,25.3,3.2333333333,7.1333333333,6.1333333333,7.7,5.7
1953,10.5333333333,11.7666666667,34.9,22.4666666667,14.9333333333,34.7333333333,8.2666666667,11.8,4.0333333333,33.3333333333,14.9333333333,6.2
1954,7.1,6.3,13.5333333333,17.1,27.8,31.3666666667,36.3,14.9,9.0666666667,0.3,9.3333333333,5.5
1955,0.8666666667,10.3333333333,24.7666666667,16.1333333333,32.6666666667,17.1666666667,19.2666666667,8.3333333333,3.4666666667,0.1333333333,6.6666666667,16.3666666667
1956,5.4666666667,7.1333333333,11.0666666667,21.1333333333,64.2,33.4333333333,0.1,0.6,6.1,5.7,4.7333333333,4.3333333333
1957,5,2.7666666667,22.8,14.8333333333,6.9333333333,6.8,47.8,13.3666666667,3.5,11.4,14.9,7.5333333333
1958,4.6333333333,8.3333333333,21.7,36.7333333333,33.4666666667,31.9333333333,30,29.7,4.6,3.7333333333,10.2,9.2
1959,6.6666666667,8.5333333333,22.3333333333,26.2,22.5333333333,22.0666666667,20.7666666667,6.9333333333,0,12.8,13.1666666667,4.1333333333
1960,8.0333333333,11.0333333333,11.5666666667,14.0666666667,69.2333333333,23.9666666667,7.6666666667,1.2,4.8333333333,7.6,11,3.9666666667
1961,9,8.3333333333,15.6,18.5333333333,24.9,11.5,20.0333333333,12.5333333333,18.9,13.1,9.8666666667,5.8666666667
1962,4,4.9333333333,8.6333333333,30.6333333333,47.1666666667,21.3666666667,18.7,6.9,13.1333333333,8,15.5666666667,4.2666666667
1963,1.3666666667,6.7333333333,15.2,31.9666666667,48.5,39.2333333333,18,9.2,5.5666666667,13.5,24.2333333333,7
1964,4.4666666667,10.2666666667,27.3,29.2666666667,24.0333333333,20.1,45.7666666667,4.4333333333,7.9333333333,10.4,10.5333333333,7.3666666667
1965,6.1666666667,5.4666666667,13.8333333333,16.1333333333,22.6333333333,29.4,6.0333333333,8.3,13.4,26.8666666667,19.6666666667,1.1666666667
1966,5.2666666667,15.1666666667,33.1666666667,33.6,34.2,24.8333333333,36.3,14.2,14.2,20.2333333333,14.7666666667,17.9666666667
1967,0.3333333333,15.1333333333,13.1666666667,15.1333333333,35.5,27.1333333333,20.9,15.8,6.0666666667,18,5.6333333333,3.7
1968,7.9,2.2,19.4,25.2666666667,28.7666666667,24.0666666667,14.9333333333,5.8666666667,1.4,4.8,16.9,5.4333333333
1969,15.3666666667,6.1333333333,17.6,42.1,30.6333333333,16.7,12.1,4.4333333333,13.5333333333,28.5,8.7,7.4
1970,3.3333333333,14.6333333333,13.3333333333,47.6666666667,24.2333333333,14.2333333333,36.6333333333,26.1666666667,3.5333333333,6.2666666667,10.5,10.8
1971,3.2333333333,14.2666666667,13.6333333333,34.6666666667,28.7333333333,12.1666666667,21.8666666667,4.7,11.5,10.2666666667,1.7,11.5
1972,7.2666666667,2.9,16.1333333333,26.9666666667,26.8,65.4666666667,15.9666666667,12.1333333333,4.1,9.6666666667,16.8666666667,4.8666666667
1973,4.0333333333,16.3333333333,14.1333333333,20.9333333333,32.7333333333,19.8333333333,0.9,7.8666666667,15.8666666667,2.8,10.5666666667,2.4
1974,8.9333333333,2.2333333333,7.9333333333,25.7333333333,28.8,16.2,31.0666666667,12.3,7.6666666667,5.1,18.7333333333,3.3666666667
1975,5.8666666667,10.9666666667,17.5333333333,8.7333333333,15.9666666667,33.9666666667,7.7666666667,29.7,8.8666666667,10.2,6.2666666667,11.2333333333
1976,4.5333333333,10.2666666667,14.9666666667,26.5,28.5666666667,25.7333333333,5.6666666667,1.5666666667,13.7,26.6666666667,7.3,8.1333333333
1977,10.6666666667,8.6,15.6666666667,30.4333333333,24.1333333333,30.8333333333,10.7,6.6,4.1,28.8,7.0666666667,14.1666666667
1978,6.5,4.6666666667,15.9,19.7666666667,44.5666666667,30.1333333333,4.6666666667,0.3333333333,0.1,13.1666666667,13.4333333333,12.4
1979,11.7666666667,9.5,14.9,45.1666666667,43.8,18.6666666667,15.1333333333,6.9333333333,8.5666666667,5.8333333333,7.2666666667,7.4333333333
1980,6.8666666667,11.9,16.5,38.0666666667,27.6333333333,28.6,2.7666666667,9.3333333333,6.8,9.6333333333,20.7333333333,2.5333333333
1981,10.0666666667,12.3666666667,21.3,32.5,37.9666666667,41.9,47.9666666667,12.5666666667,7,10.5666666667,14.4333333333,5.2
1982,3.6,9.7,17.6,8.3333333333,17.2666666667,22.1333333333,37,15.3666666667,11.9333333333,23,9.9666666667,2.3666666667
1983,6.3333333333,5.4666666667,17.7,23.2666666667,61.0333333333,25.3666666667,13.6666666667,13.5333333333,5.2333333333,9.2666666667,14.7333333333,4.1333333333
1984,6.2333333333,5.7,28.6333333333,30.5333333333,28.5,17.1666666667,2.3,0,11.3666666667,15.8333333333,21.4666666667,7.3333333333
1985,6.3333333333,14.5,18.7333333333,18.2333333333,42.2,27.4333333333,10.1,10.3,0.8666666667,21.8,9.4,8.5666666667
1986,4.2666666667,4.3666666667,19.1666666667,24.6,29.3333333333,30.2666666667,8.6666666667,4.3,3.8,13.8666666667,14.9333333333,12
1987,9.4333333333,17.5666666667,37.1333333333,42.1333333333,36.0666666667,43.7666666667,35.5,4.2666666667,9.9666666667,28.0666666667,12.5333333333,8.5666666667
1988,7.6666666667,3.9333333333,18.2333333333,19.2666666667,47.3666666667,18.1666666667,31.1666666667,6.4333333333,8.1333333333,13.0333333333,7.5666666667,10.2666666667
1989,6.2333333333,9.8666666667,7.1333333333,32.4333333333,24.5666666667,15.5,18.7,5.3333333333,18.2666666667,19.5,13.3666666667,10.4
1990,10.5333333333,8.1666666667,16.3,32.8,17.6333333333,6.1333333333,28.9666666667,15.4,0.1333333333,14.5666666667,14.5,6.2666666667
1991,10.8,8.3333333333,12.3666666667,12.9333333333,23.1,26.2,18.0333333333,4.1666666667,3.1333333333,7.7666666667,2.5333333333,9.3
1992,8.8,8.2,15.2,33.8666666667,46.6333333333,31.1,17.0333333333,16.9666666667,13.6666666667,6.0666666667,5.6,25.1
1993,4.1666666667,11.9,27.7,18.4333333333,40.7,23.4,25.2,14.2333333333,8.3,10.8666666667,14.7,8.4333333333
1994,8.7666666667,8.6666666667,14.7333333333,35.1666666667,25.4333333333,14.3,8.0333333333,2.9,3.6,2.1333333333,21.6,12.0666666667
1995,4.8333333333,8.8,14.1666666667,3.4666666667,20.4666666667,24.4333333333,27.2333333333,5.1333333333,9.1,20.6,10.2666666667,6.6
1996,3.6666666667,8.6333333333,13.9,34.1666666667,17.7,16.2,17.8333333333,4.5666666667,5.7333333333,12.1666666667,8.3,2.1
1997,13.7666666667,7.2666666667,11.9,17.9333333333,41.1,26.4666666667,11.5,15.6,0.1333333333,26.3333333333,9.5666666667,6.9333333333
1998,7.6666666667,10.2666666667,14.2333333333,33.9,36.6666666667,50.8666666667,14.3,18.1666666667,12.0666666667,9.1,11.0666666667,10
1999,8.1666666667,5.6666666667,11.6333333333,18.3333333333,24.1666666667,42.8666666667,48.6333333333,15.5,26.2666666667,15.6333333333,20.0666666667,14.4333333333
2000,8.1666666667,12.2333333333,5.5666666667,10.4,23.7,9.1666666667,16.2666666667,9.7666666667,12.2666666667,28.3666666667,15.8333333333,5.3
2001,6.5333333333,6.9666666667,11.4333333333,28.0666666667,14.7333333333,5.3666666667,26.3333333333,10.9333333333,10.2666666667,32.8666666667,7.9333333333,10.2666666667
2002,10.8333333333,9.4,24.1666666667,45.3666666667,34.6333333333,24.6,14.7666666667,6.1,8.2333333333,13.7666666667,2.6,12.2
2003,7.9,9.3,18.5333333333,42.0333333333,22.8666666667,38.9,37.7333333333,13.3666666667,3.6333333333,13.7,24.3,8.7333333333
2004,7.4333333333,11.7333333333,13.8333333333,24.1333333333,37.4333333333,10.3666666667,37.2333333333,12.4666666667,5.5333333333,13.6,17.1333333333,7.5666666667
2005,8.8666666667,6.5,21.8,12.9,38.2333333333,19.1666666667,3.8666666667,42.8666666667,3.4,2.8333333333,11.1,12.3
2006,9.6666666667,14.8,20.3333333333,45.7,20.5666666667,23.7666666667,26.4333333333,0.3,15.3333333333,11.1666666667,15.0333333333,5.1
2007,4.4333333333,10.3333333333,11.1333333333,18.9666666667,30.1333333333,7.7,18.8333333333,6.8666666667,0.7666666667,9.7666666667,11.7666666667,10.1
2008,2.6,10.0666666667,10.5333333333,9.6333333333,26.6,17.8,13.6,1.8333333333,3.1,23.5666666667,11.5,10
2009,5.0666666667,13.6,18.2,43.1,38.3,9.3666666667,8.2666666667,16.5,18.7333333333,5.4,11.8333333333,8.1666666667
2010,10.0333333333,14.3666666667,27.1666666667,24.2666666667,15.1333333333,32.8333333333,13.7,6.1333333333,10.5666666667,22.5333333333,7.7666666667,8.1333333333
2011,4.1666666667,17.3666666667,12.2,20.1,41.8333333333,24.4333333333,7.6,15.1333333333,12.5,8.1,16.7,8.4333333333
